date,city,job_type,list_price,discount,booked,gmv,units
2024-11-01,Hyderabad,plumbing,296.52,0.0,1,296.52,1
2024-11-01,Hyderabad,plumbing,310.98,0.135,1,269.09,1
2024-11-01,Hyderabad,plumbing,301.28,0.1,1,271.18,1
2024-11-01,Hyderabad,plumbing,294.3,0.0,1,294.3,1
2024-11-01,Hyderabad,plumbing,311.84,0.0,0,0.0,1
2024-11-01,Hyderabad,plumbing,297.1,0.0,1,297.1,1
2024-11-01,Hyderabad,plumbing,295.31,0.0,1,295.31,1
2024-11-01,Hyderabad,plumbing,293.66,0.0,1,293.66,1
2024-11-01,Hyderabad,plumbing,288.25,0.0,0,0.0,1
2024-11-01,Hyderabad,plumbing,287.03,0.134,0,0.0,1
2024-11-01,Hyderabad,plumbing,294.74,0.0,0,0.0,1
2024-11-01,Hyderabad,plumbing,294.28,0.075,0,0.0,1
2024-11-01,Hyderabad,plumbing,290.35,0.0,0,0.0,1
2024-11-01,Hyderabad,plumbing,293.83,0.141,1,252.31,1
2024-11-01,Hyderabad,plumbing,311.67,0.125,1,272.75,1
2024-11-01,Hyderabad,plumbing,308.45,0.0,0,0.0,1
2024-11-01,Hyderabad,plumbing,308.08,0.0,0,0.0,1
2024-11-01,Hyderabad,plumbing,293.7,0.0,0,0.0,1
2024-11-01,Hyderabad,plumbing,312.45,0.075,1,289.01,1
2024-11-01,Hyderabad,plumbing,312.95,0.0,0,0.0,1
2024-11-03,Hyderabad,plumbing,292.12,0.0,0,0.0,1
2024-11-03,Hyderabad,plumbing,307.31,0.0,0,0.0,1
2024-11-03,Hyderabad,plumbing,311.26,0.117,0,0.0,1
2024-11-03,Hyderabad,plumbing,308.92,0.0,0,0.0,1
2024-11-03,Hyderabad,plumbing,301.11,0.134,0,0.0,1
2024-11-03,Hyderabad,plumbing,303.01,0.068,0,0.0,1
2024-11-03,Hyderabad,plumbing,284.11,0.0,0,0.0,1
2024-11-03,Hyderabad,plumbing,294.59,0.0,0,0.0,1
2024-11-03,Hyderabad,plumbing,305.95,0.145,1,261.46,1
2024-11-03,Hyderabad,plumbing,299.58,0.243,0,0.0,1
2024-11-03,Hyderabad,plumbing,305.34,0.106,1,273.04,1
2024-11-03,Hyderabad,plumbing,306.9,0.175,0,0.0,1
2024-11-03,Hyderabad,plumbing,301.88,0.0,1,301.88,1
2024-11-04,Hyderabad,plumbing,294.54,0.235,0,0.0,1
2024-11-04,Hyderabad,plumbing,306.92,0.0,0,0.0,1
2024-11-04,Hyderabad,plumbing,290.95,0.0,1,290.95,1
2024-11-04,Hyderabad,plumbing,285.17,0.0,1,285.17,1
2024-11-04,Hyderabad,plumbing,289.95,0.0,1,289.95,1
2024-11-04,Hyderabad,plumbing,299.34,0.0,1,299.34,1
2024-11-04,Hyderabad,plumbing,299.0,0.113,1,265.2,1
2024-11-04,Hyderabad,plumbing,304.61,0.0,0,0.0,1
2024-11-04,Hyderabad,plumbing,295.23,0.112,0,0.0,1
2024-11-04,Hyderabad,plumbing,284.25,0.12,0,0.0,1
2024-11-04,Hyderabad,plumbing,299.57,0.0,0,0.0,1
2024-11-04,Hyderabad,plumbing,291.57,0.146,1,248.94,1
2024-11-04,Hyderabad,plumbing,311.12,0.165,0,0.0,1
2024-11-04,Hyderabad,plumbing,296.29,0.0,0,0.0,1
2024-11-04,Hyderabad,plumbing,311.41,0.0,0,0.0,1
2024-11-04,Hyderabad,plumbing,304.12,0.0,0,0.0,1
2024-11-04,Hyderabad,plumbing,292.35,0.0,0,0.0,1
2024-11-04,Hyderabad,plumbing,313.52,0.0,1,313.52,1
2024-11-04,Hyderabad,plumbing,294.36,0.181,0,0.0,1
2024-11-05,Hyderabad,plumbing,311.04,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,308.74,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,308.66,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,289.34,0.0,1,289.34,1
2024-11-05,Hyderabad,plumbing,285.71,0.0,1,285.71,1
2024-11-05,Hyderabad,plumbing,293.47,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,303.08,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,284.65,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,310.34,0.0,1,310.34,1
2024-11-05,Hyderabad,plumbing,303.21,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,305.54,0.088,0,0.0,1
2024-11-05,Hyderabad,plumbing,291.31,0.0,1,291.31,1
2024-11-05,Hyderabad,plumbing,288.18,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,290.22,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,292.64,0.0,1,292.64,1
2024-11-05,Hyderabad,plumbing,284.34,0.139,0,0.0,1
2024-11-05,Hyderabad,plumbing,313.44,0.0,1,313.44,1
2024-11-05,Hyderabad,plumbing,287.66,0.097,0,0.0,1
2024-11-05,Hyderabad,plumbing,300.89,0.197,1,241.49,1
2024-11-05,Hyderabad,plumbing,299.76,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,312.68,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,287.43,0.0,1,287.43,1
2024-11-05,Hyderabad,plumbing,291.31,0.0,1,291.31,1
2024-11-05,Hyderabad,plumbing,298.8,0.055,0,0.0,1
2024-11-05,Hyderabad,plumbing,309.6,0.25,1,232.23,1
2024-11-05,Hyderabad,plumbing,287.55,0.071,1,267.09,1
2024-11-05,Hyderabad,plumbing,313.14,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,299.04,0.0,0,0.0,1
2024-11-05,Hyderabad,plumbing,294.17,0.0,1,294.17,1
2024-11-05,Hyderabad,plumbing,307.91,0.0,1,307.91,1
2024-11-06,Hyderabad,plumbing,289.77,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,295.78,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,293.75,0.216,0,0.0,1
2024-11-06,Hyderabad,plumbing,308.45,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,298.48,0.125,1,261.24,1
2024-11-06,Hyderabad,plumbing,307.8,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,291.34,0.0,1,291.34,1
2024-11-06,Hyderabad,plumbing,301.15,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,290.42,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,294.08,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,291.38,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,307.81,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,305.5,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,307.89,0.0,1,307.89,1
2024-11-06,Hyderabad,plumbing,291.46,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,300.94,0.0,1,300.94,1
2024-11-06,Hyderabad,plumbing,297.2,0.0,0,0.0,1
2024-11-06,Hyderabad,plumbing,304.38,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,301.23,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,309.34,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,286.21,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,290.76,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,309.58,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,294.87,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,289.04,0.0,1,289.04,1
2024-11-07,Hyderabad,plumbing,299.04,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,301.71,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,286.03,0.207,1,226.74,1
2024-11-07,Hyderabad,plumbing,290.19,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,310.85,0.056,0,0.0,1
2024-11-07,Hyderabad,plumbing,294.63,0.0,1,294.63,1
2024-11-07,Hyderabad,plumbing,307.21,0.0,1,307.21,1
2024-11-07,Hyderabad,plumbing,291.79,0.071,0,0.0,1
2024-11-07,Hyderabad,plumbing,299.09,0.234,1,229.2,1
2024-11-07,Hyderabad,plumbing,303.91,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,284.13,0.2,0,0.0,1
2024-11-07,Hyderabad,plumbing,292.17,0.0,1,292.17,1
2024-11-07,Hyderabad,plumbing,302.33,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,296.53,0.0,1,296.53,1
2024-11-07,Hyderabad,plumbing,291.4,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,303.67,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,306.93,0.0,1,306.93,1
2024-11-07,Hyderabad,plumbing,301.02,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,312.5,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,307.05,0.0,0,0.0,1
2024-11-07,Hyderabad,plumbing,288.56,0.114,1,255.79,1
2024-11-07,Hyderabad,plumbing,292.31,0.0,1,292.31,1
2024-11-07,Hyderabad,plumbing,300.73,0.194,1,242.27,1
2024-11-08,Hyderabad,plumbing,296.25,0.17,0,0.0,1
2024-11-08,Hyderabad,plumbing,305.57,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,310.39,0.0,1,310.39,1
2024-11-08,Hyderabad,plumbing,293.7,0.051,1,278.67,1
2024-11-08,Hyderabad,plumbing,307.33,0.083,0,0.0,1
2024-11-08,Hyderabad,plumbing,298.89,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,285.39,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,290.72,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,307.85,0.107,0,0.0,1
2024-11-08,Hyderabad,plumbing,286.99,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,294.63,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,289.09,0.0,1,289.09,1
2024-11-08,Hyderabad,plumbing,309.46,0.165,0,0.0,1
2024-11-08,Hyderabad,plumbing,309.99,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,312.24,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,312.46,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,302.62,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,308.17,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,309.17,0.0,1,309.17,1
2024-11-08,Hyderabad,plumbing,296.61,0.218,0,0.0,1
2024-11-08,Hyderabad,plumbing,294.39,0.0,0,0.0,1
2024-11-08,Hyderabad,plumbing,291.56,0.0,1,291.56,1
2024-11-08,Hyderabad,plumbing,300.52,0.0,0,0.0,1
2024-11-10,Hyderabad,plumbing,310.53,0.0,1,310.53,1
2024-11-10,Hyderabad,plumbing,298.9,0.0,0,0.0,1
2024-11-10,Hyderabad,plumbing,298.66,0.0,1,298.66,1
2024-11-10,Hyderabad,plumbing,298.52,0.0,1,298.52,1
2024-11-10,Hyderabad,plumbing,307.32,0.0,0,0.0,1
2024-11-10,Hyderabad,plumbing,288.81,0.229,1,222.75,1
2024-11-10,Hyderabad,plumbing,286.55,0.0,1,286.55,1
2024-11-10,Hyderabad,plumbing,296.23,0.0,1,296.23,1
2024-11-10,Hyderabad,plumbing,296.93,0.104,1,265.94,1
2024-11-10,Hyderabad,plumbing,308.82,0.215,1,242.5,1
2024-11-10,Hyderabad,plumbing,296.77,0.0,0,0.0,1
2024-11-10,Hyderabad,plumbing,299.79,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,309.49,0.0,1,309.49,1
2024-11-11,Hyderabad,plumbing,300.39,0.192,0,0.0,1
2024-11-11,Hyderabad,plumbing,285.19,0.196,1,229.18,1
2024-11-11,Hyderabad,plumbing,302.56,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,284.78,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,291.41,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,306.44,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,290.03,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,306.87,0.067,1,286.22,1
2024-11-11,Hyderabad,plumbing,306.46,0.0,1,306.46,1
2024-11-11,Hyderabad,plumbing,309.26,0.0,1,309.26,1
2024-11-11,Hyderabad,plumbing,299.48,0.191,0,0.0,1
2024-11-11,Hyderabad,plumbing,289.67,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,297.12,0.0,1,297.12,1
2024-11-11,Hyderabad,plumbing,286.83,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,311.49,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,287.77,0.0,1,287.77,1
2024-11-11,Hyderabad,plumbing,305.11,0.17,0,0.0,1
2024-11-11,Hyderabad,plumbing,302.02,0.248,0,0.0,1
2024-11-11,Hyderabad,plumbing,305.8,0.139,0,0.0,1
2024-11-11,Hyderabad,plumbing,291.59,0.244,0,0.0,1
2024-11-11,Hyderabad,plumbing,294.81,0.0,1,294.81,1
2024-11-11,Hyderabad,plumbing,310.49,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,305.0,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,297.08,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,299.46,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,292.87,0.0,1,292.87,1
2024-11-11,Hyderabad,plumbing,307.26,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,304.87,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,312.75,0.0,0,0.0,1
2024-11-11,Hyderabad,plumbing,284.73,0.0,1,284.73,1
2024-11-11,Hyderabad,plumbing,296.97,0.0,1,296.97,1
2024-11-12,Hyderabad,plumbing,293.89,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,307.46,0.161,0,0.0,1
2024-11-12,Hyderabad,plumbing,307.83,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,313.28,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,302.62,0.059,0,0.0,1
2024-11-12,Hyderabad,plumbing,287.14,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,306.4,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,293.96,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,300.94,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,286.31,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,306.15,0.246,0,0.0,1
2024-11-12,Hyderabad,plumbing,301.85,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,302.97,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,286.34,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,306.42,0.241,1,232.72,1
2024-11-12,Hyderabad,plumbing,300.89,0.0,1,300.89,1
2024-11-12,Hyderabad,plumbing,287.68,0.0,1,287.68,1
2024-11-12,Hyderabad,plumbing,312.78,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,285.81,0.091,0,0.0,1
2024-11-12,Hyderabad,plumbing,301.09,0.0,1,301.09,1
2024-11-12,Hyderabad,plumbing,304.04,0.0,1,304.04,1
2024-11-12,Hyderabad,plumbing,301.77,0.21,0,0.0,1
2024-11-12,Hyderabad,plumbing,285.8,0.0,1,285.8,1
2024-11-12,Hyderabad,plumbing,298.41,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,309.18,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,285.9,0.0,1,285.9,1
2024-11-12,Hyderabad,plumbing,298.98,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,297.06,0.0,1,297.06,1
2024-11-12,Hyderabad,plumbing,284.95,0.0,0,0.0,1
2024-11-12,Hyderabad,plumbing,300.3,0.219,1,234.63,1
2024-11-13,Hyderabad,plumbing,310.6,0.0,1,310.6,1
2024-11-13,Hyderabad,plumbing,298.73,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,310.97,0.103,0,0.0,1
2024-11-13,Hyderabad,plumbing,289.83,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,300.7,0.0,1,300.7,1
2024-11-13,Hyderabad,plumbing,288.38,0.0,1,288.38,1
2024-11-13,Hyderabad,plumbing,296.61,0.0,1,296.61,1
2024-11-13,Hyderabad,plumbing,294.68,0.15,1,250.61,1
2024-11-13,Hyderabad,plumbing,295.58,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,301.21,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,303.16,0.14,0,0.0,1
2024-11-13,Hyderabad,plumbing,297.48,0.0,1,297.48,1
2024-11-13,Hyderabad,plumbing,307.75,0.136,0,0.0,1
2024-11-13,Hyderabad,plumbing,312.21,0.061,0,0.0,1
2024-11-13,Hyderabad,plumbing,288.37,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,296.28,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,290.23,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,308.73,0.0,1,308.73,1
2024-11-13,Hyderabad,plumbing,306.79,0.0,1,306.79,1
2024-11-13,Hyderabad,plumbing,305.33,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,306.95,0.0,1,306.95,1
2024-11-13,Hyderabad,plumbing,286.79,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,302.81,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,294.21,0.0,1,294.21,1
2024-11-13,Hyderabad,plumbing,298.02,0.0,0,0.0,1
2024-11-13,Hyderabad,plumbing,303.63,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,299.41,0.0,1,299.41,1
2024-11-14,Hyderabad,plumbing,294.29,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,286.34,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,305.34,0.0,1,305.34,1
2024-11-14,Hyderabad,plumbing,308.62,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,297.51,0.0,1,297.51,1
2024-11-14,Hyderabad,plumbing,286.76,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,307.24,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,285.41,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,305.3,0.0,1,305.3,1
2024-11-14,Hyderabad,plumbing,306.24,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,301.91,0.0,1,301.91,1
2024-11-14,Hyderabad,plumbing,311.77,0.0,1,311.77,1
2024-11-14,Hyderabad,plumbing,309.87,0.0,1,309.87,1
2024-11-14,Hyderabad,plumbing,311.45,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,301.35,0.0,0,0.0,1
2024-11-14,Hyderabad,plumbing,293.5,0.144,1,251.12,1
2024-11-14,Hyderabad,plumbing,296.26,0.073,1,274.69,1
2024-11-15,Hyderabad,plumbing,297.4,0.0,0,0.0,1
2024-11-15,Hyderabad,plumbing,292.13,0.0,0,0.0,1
2024-11-15,Hyderabad,plumbing,311.76,0.245,0,0.0,1
2024-11-15,Hyderabad,plumbing,297.45,0.0,0,0.0,1
2024-11-15,Hyderabad,plumbing,299.22,0.192,1,241.9,1
2024-11-15,Hyderabad,plumbing,310.96,0.0,0,0.0,1
2024-11-15,Hyderabad,plumbing,300.83,0.154,1,254.44,1
2024-11-15,Hyderabad,plumbing,307.6,0.069,0,0.0,1
2024-11-15,Hyderabad,plumbing,287.83,0.0,0,0.0,1
2024-11-15,Hyderabad,plumbing,300.53,0.166,1,250.56,1
2024-11-15,Hyderabad,plumbing,303.37,0.119,0,0.0,1
2024-11-15,Hyderabad,plumbing,291.37,0.064,1,272.64,1
2024-11-15,Hyderabad,plumbing,294.4,0.0,1,294.4,1
2024-11-15,Hyderabad,plumbing,310.47,0.0,1,310.47,1
2024-11-15,Hyderabad,plumbing,311.38,0.0,0,0.0,1
2024-11-15,Hyderabad,plumbing,291.24,0.0,1,291.24,1
2024-11-15,Hyderabad,plumbing,290.24,0.125,0,0.0,1
2024-11-15,Hyderabad,plumbing,295.03,0.0,0,0.0,1
2024-11-17,Hyderabad,plumbing,306.26,0.0,0,0.0,1
2024-11-17,Hyderabad,plumbing,292.99,0.214,0,0.0,1
2024-11-17,Hyderabad,plumbing,297.49,0.204,1,236.95,1
2024-11-17,Hyderabad,plumbing,304.85,0.0,0,0.0,1
2024-11-17,Hyderabad,plumbing,299.05,0.211,1,236.09,1
2024-11-17,Hyderabad,plumbing,287.21,0.0,0,0.0,1
2024-11-17,Hyderabad,plumbing,299.25,0.0,1,299.25,1
2024-11-17,Hyderabad,plumbing,307.68,0.138,0,0.0,1
2024-11-17,Hyderabad,plumbing,296.47,0.0,0,0.0,1
2024-11-17,Hyderabad,plumbing,299.02,0.0,1,299.02,1
2024-11-17,Hyderabad,plumbing,310.97,0.0,1,310.97,1
2024-11-17,Hyderabad,plumbing,313.8,0.0,0,0.0,1
2024-11-17,Hyderabad,plumbing,295.83,0.0,1,295.83,1
2024-11-18,Hyderabad,plumbing,296.38,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,291.57,0.235,0,0.0,1
2024-11-18,Hyderabad,plumbing,307.99,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,285.96,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,300.45,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,285.47,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,304.52,0.0,1,304.52,1
2024-11-18,Hyderabad,plumbing,298.75,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,305.37,0.0,1,305.37,1
2024-11-18,Hyderabad,plumbing,299.43,0.0,1,299.43,1
2024-11-18,Hyderabad,plumbing,289.9,0.197,0,0.0,1
2024-11-18,Hyderabad,plumbing,288.99,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,313.41,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,295.42,0.0,1,295.42,1
2024-11-18,Hyderabad,plumbing,312.31,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,300.26,0.0,1,300.26,1
2024-11-18,Hyderabad,plumbing,295.74,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,305.64,0.0,1,305.64,1
2024-11-18,Hyderabad,plumbing,287.92,0.0,0,0.0,1
2024-11-18,Hyderabad,plumbing,294.73,0.0,1,294.73,1
2024-11-18,Hyderabad,plumbing,289.51,0.0,1,289.51,1
2024-11-18,Hyderabad,plumbing,299.78,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,301.95,0.068,0,0.0,1
2024-11-19,Hyderabad,plumbing,297.75,0.0,1,297.75,1
2024-11-19,Hyderabad,plumbing,304.58,0.216,0,0.0,1
2024-11-19,Hyderabad,plumbing,287.58,0.0,1,287.58,1
2024-11-19,Hyderabad,plumbing,286.49,0.0,1,286.49,1
2024-11-19,Hyderabad,plumbing,311.69,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,312.16,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,307.71,0.171,0,0.0,1
2024-11-19,Hyderabad,plumbing,305.13,0.151,1,259.11,1
2024-11-19,Hyderabad,plumbing,289.51,0.118,0,0.0,1
2024-11-19,Hyderabad,plumbing,309.9,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,301.84,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,293.13,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,302.31,0.0,1,302.31,1
2024-11-19,Hyderabad,plumbing,307.82,0.183,1,251.38,1
2024-11-19,Hyderabad,plumbing,288.65,0.208,1,228.7,1
2024-11-19,Hyderabad,plumbing,292.61,0.206,1,232.45,1
2024-11-19,Hyderabad,plumbing,313.54,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,312.21,0.0,1,312.21,1
2024-11-19,Hyderabad,plumbing,313.29,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,294.82,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,285.51,0.0,1,285.51,1
2024-11-19,Hyderabad,plumbing,308.72,0.12,0,0.0,1
2024-11-19,Hyderabad,plumbing,285.17,0.0,0,0.0,1
2024-11-19,Hyderabad,plumbing,296.19,0.073,1,274.65,1
2024-11-19,Hyderabad,plumbing,306.86,0.0,1,306.86,1
2024-11-19,Hyderabad,plumbing,304.52,0.144,0,0.0,1
2024-11-20,Hyderabad,plumbing,284.46,0.08,1,261.68,1
2024-11-20,Hyderabad,plumbing,291.49,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,291.15,0.0,1,291.15,1
2024-11-20,Hyderabad,plumbing,306.16,0.0,1,306.16,1
2024-11-20,Hyderabad,plumbing,299.45,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,291.65,0.0,1,291.65,1
2024-11-20,Hyderabad,plumbing,306.14,0.153,1,259.25,1
2024-11-20,Hyderabad,plumbing,310.95,0.0,1,310.95,1
2024-11-20,Hyderabad,plumbing,285.0,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,298.42,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,311.3,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,305.84,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,294.66,0.116,1,260.42,1
2024-11-20,Hyderabad,plumbing,300.66,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,289.55,0.246,0,0.0,1
2024-11-20,Hyderabad,plumbing,308.55,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,308.78,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,310.7,0.0,1,310.7,1
2024-11-20,Hyderabad,plumbing,313.16,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,295.99,0.069,0,0.0,1
2024-11-20,Hyderabad,plumbing,288.66,0.0,1,288.66,1
2024-11-20,Hyderabad,plumbing,293.48,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,293.77,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,291.62,0.053,0,0.0,1
2024-11-20,Hyderabad,plumbing,297.46,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,300.44,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,302.13,0.1,0,0.0,1
2024-11-20,Hyderabad,plumbing,297.15,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,305.0,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,293.78,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,305.21,0.094,0,0.0,1
2024-11-20,Hyderabad,plumbing,288.26,0.0,0,0.0,1
2024-11-20,Hyderabad,plumbing,291.06,0.066,1,271.9,1
2024-11-21,Hyderabad,plumbing,313.77,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,307.76,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,302.93,0.196,1,243.57,1
2024-11-21,Hyderabad,plumbing,305.73,0.069,1,284.77,1
2024-11-21,Hyderabad,plumbing,291.82,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,284.77,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,305.02,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,291.99,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,294.09,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,288.28,0.132,0,0.0,1
2024-11-21,Hyderabad,plumbing,288.13,0.0,1,288.13,1
2024-11-21,Hyderabad,plumbing,304.84,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,288.28,0.113,0,0.0,1
2024-11-21,Hyderabad,plumbing,303.1,0.0,0,0.0,1
2024-11-21,Hyderabad,plumbing,286.05,0.247,0,0.0,1
